,athlete_id,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,start_latitude,start_longitude,achievement_count,kudos_count,athlete_count,map,trainer,visibility,upload_id_str,average_speed,max_speed,device_watts,has_heartrate,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,average_temp,average_heartrate,max_heartrate,average_cadence
10,18764561,Aaaa presa de zimapan,102203.0,15669,21963,1395.1,Ride,10.0,1874214413,9e31a4481f85a1925a63b4c028a65a12,2007623651,2018-09-29T12:41:11Z,2018-09-29T07:41:11Z,(GMT-06:00) America/Mexico_City,-18000.0,"[20.665435, -99.898111]","[20.665389, -99.898095]",20.665435,-99.898111,0,2,5,"{'id': 'a1874214413', 'summary_polyline': '}ec}Bfjv`RsA`BaQwGasF{oD_EyGoSehDrQa}@|o@y}@xAin@qR{cCnn@igKeDeJmkAsmAq`@aUcQ_BoKwmA{Mul@sBk`@~p@isAlPyVzLkFqJ_g@sr@}e@bFkGpRkB}QcMkCsNpUwa@xNeLtX{G~Ya_@|A_OnFsHdL}g@cHmZtD}Yq@gWaGsHiDcRdE{\\bDgB`QtFjHlKnFuRnCrAjBfOn^a@vM}h@|D}m@tOoc@HiY_Kgi@zPkeBxm@afAwEyr@yNi`@RwHhHkJtF`B|QaGnRv@bF{FnQ{ClB_MqCrMiPpBeGrGiQiAsRjG{FeBaHlJK|IlNf^zE|r@}m@vgAuPjdB~Jzi@K`XmO|c@iE`o@cMpg@qNaBkOlC}E}QyCfB}AlOkI{KeQqF_DzB{D`]fDdQhGnIh@zWqD`YfH~ZwI~_@eIdPeBnOa[j_@eZlHqOjNaR`_@rDjOzPvJ}RvBaFvG|q@de@tKzg@cM`FcPjVgq@rsArBla@tNfo@fJtjAhRnBf`@xTdkAjnAhC`Jen@dfKnR~bCaBdo@_p@r}@mQ||@`SdgDbFhJprFloDfRrGnAuB', 'resource_state': 2}",False,everyone,2007623651,6.523,21.4,False,False,False,2114.2,1696.9,0,1,-1.0,-1.0,-1.0,-1.0
11,18764561,Entrenamiento matutino,129845.0,15043,19205,909.0,Ride,10.0,1843620630,FF2F0801-C0C3-435F-B66C-A8560DA5FD55,1975949599,2018-09-15T12:27:32Z,2018-09-15T07:27:32Z,(GMT-06:00) America/Mexico_City,-18000.0,"[20.598404, -100.370432]","[20.598444, -100.370572]",20.598404,-100.370432,13,3,11,"{'id': 'a1843620630', 'summary_polyline': '_cv|BfrrcR_LkGgGyPyKFIoK`Lm`@v@aVsT{h@yEe\\yMsSoDgMcAaLzAiZmAoKyd@{b@oDmScDsGiL_IwNmFyJeJsPsDcQ_Xo@oVpFyYl@_SeF]sD}OsDkx@|@gFeCgTi@cWx@yg@ou@u_CiKs`BwGoc@|a@a{BfWec@`Au]diBs}ErXwg@eSqXyAyEfCiy@ivDqiGwIcDacAjAiJ_A_LiG{Vm]oBiIc@uTI{dDyCwW{uFscM~Wuu@rhCeuGlMtHzPrCsSgDoK{JIwA~u@{hBg{@rxBxa@YpZzOv_@jJxH{@dToa@zGmHxDgZvDqJ`EuUxUwg@hRmTvG{`@lB_Cde@rMjkAxUguNwdFwOf[yU|s@}aAv~B[lToOha@{AnNyTvt@uS`a@h@x`@tM}BhKdG`d@xcAlS~{@jE~EnRhH~DdFb_IdhQnEhYLnnDx@fP~B|G~Wh]|LtFplA_@|G`CfuDbhGsB|x@fBlGjRbZyWlf@mMh[_zA``EqA~_@qWzc@oa@hyBtH`g@vJn_Bzu@z_CqAxc@vDvn@s@pE|Cty@jD`N|EjCEzNiFr\\b@dTzQvXrMtBvLpKtZ~N~E|HrDtSxd@lc@nAzRwAtTvAjLvCzJdMfRjE~YrUfm@kArXyIhXi@jP|KD|FdPhCpChHnAObA', 'resource_state': 2}",False,everyone,1975949599,8.632,33.7,False,False,False,2101.4,1840.0,6,0,-1.0,-1.0,-1.0,-1.0
12,18764561,Entrenamiento SMA,63748.0,7672,9822,468.0,Ride,10.0,1827734768,95D943E7-F3E7-47F5-8D60-62505C5DC9D4,1959572438,2018-09-08T12:50:07Z,2018-09-08T07:50:07Z,(GMT-06:00) America/Mexico_City,-18000.0,"[20.814915, -100.449301]","[20.828051, -100.47135]",20.814915,-100.449301,3,2,2,"{'id': 'a1827734768', 'summary_polyline': 'el`~Bd_bdRgYfIeIdMq}@`|C__@jn@kA`JVf[o@hDcJlGmLhPw_@`HkY~T_DvEi@zFtA|OcFv`@pFzj@cBfL{CdHgPjRkF|C_g@jAa^zGyNfHuPra@gr@pcAe\\tiIiE|[wPhdFms@rxCw_@|vGkC~PgCxEoChT_Hb_AN|HlIalAjEmO`DwWb`@yyGps@sxClPacF~DaYp\\olIhq@saAfQ_c@`OkHl\\oG|i@uBbE}BrPeStFmTiFck@bFsa@qAeOf@qGn]{Zt_@wG~KyOhK_It@oDYc\\rAgJv]qk@bPml@', 'resource_state': 2}",False,everyone,1959572438,8.309,17.0,False,False,False,2193.5,2003.7,3,0,-1.0,-1.0,-1.0,-1.0
13,18764561,Entrenamiento matutino,61657.3,9369,12235,939.9,Ride,10.0,1812338377,C1E3163A-64D1-4CBA-B782-59139B3F27E6,1943741355,2018-09-01T13:30:42Z,2018-09-01T08:30:42Z,(GMT-06:00) America/Mexico_City,-18000.0,"[20.506596, -100.401826]","[20.506611, -100.401753]",20.506596,-100.401826,0,1,4,"{'id': 'a1812338377', 'summary_polyline': 'eed|BlvxcRaLfc@gm@hi@do@yi@xv@kxC`CwDhvAgWnkCqv@vMgMhnBaa@jLoFrAt@h@|FjGrAhG~Ii@lHjB`N|pBh~AjPwPnEqBtHrDrHdJrqByg@jDyEhBXvAvClIgE|M\\jTsJi@kTzOs_BvEuNvb@yh@hEcRe@kd@zCyR_B_F~Eqr@gZ{b@s@}LdNsWlKmLwAaHX}u@_Dki@g@ceAeGu`@e@i@`Hlb@j@xaAbDfl@Yhu@nArHkLtMyLxVr@rL~Yvc@yEjr@dBhEaD~Rd@fd@uEtRyb@th@_E~LkPt`BX~TkS|IuNUuH|DqEkDuElFkoB`g@qI}I}HsDyV|SiqB}~AyAiM`@yHiGqIeHmC@iLrDkLp@m_@sBlc@qFlLsGlEgrBlb@}MdMsfC|t@u{AvYyn@hzB', 'resource_state': 2}",False,everyone,1943741355,6.581,15.7,False,False,False,2335.6,1927.6,0,0,-1.0,-1.0,-1.0,-1.0
14,18764561,Muro de piedra ,72647.2,10402,12589,993.6,Ride,10.0,1796655015,743DA5C4-B62A-4134-B481-BF19D5AB4BDD,1927657367,2018-08-25T12:33:17Z,2018-08-25T07:33:17Z,(GMT-06:00) America/Mexico_City,-18000.0,"[20.707234, -99.983666]","[20.70711, -99.983506]",20.707234,-99.983666,1,1,6,"{'id': 'a1796655015', 'summary_polyline': 'ekk}B|`gaR}fAkaCuDeE_RaHcEkEySc}@qg@uhAiJcA}\\vIeUIkGcD_Xuk@eIyH}T_@gIjIoPvC{MKmMxD}GiDeIod@iRo_@k@qKfEyFwGKmOeIDyKrIkJsAoAeD`CyBu@mLoa@tBiGrKsFMyAaPhAeHdE}HHqPaHyDmHuJFsGkCeLa@kEgDoCcGiJcBaAzAf@pR{ChKlDhDrLfDBnAaPh@k[dFiJnI{Q_Gag@vBmo@aLy`@sNiwDqn@_KkRqLpAyAs@hAMcA]xj@ix@rKc^q@mKj@aDfM{H~`@q]tAkEZuUhd@ix@IwGra@y]hMqOdBmDHgPdDiMxCeCxCaKrMiKrCoIhFsC~CkGNi`@hDeLPqFaBwIvEyIqEua@|IiOz@yEvHtC`IwFLcGzW_BtAlC~DgNcB}D\\oEz@w@fElCdGkEfByNlBgC?_Kld@ma@W{CmKkJxFmU~`Aiv@pTsGr_@qBbIxe@rAlU~HlPrGfDly@dSvi@lErFmE|BKffD~eA|~C|~@wAtd@qo@vz@kQt{@zRhgDrDvIxgA|t@tH~[xCfp@`VheBlAvb@iBhPzA~^lCbIdRvRpNnXdQzO}pCnjHsMjZ_BZE_B', 'resource_state': 2}",False,everyone,1927657367,6.984,20.4,False,False,False,2195.2,1676.1,1,0,-1.0,-1.0,-1.0,-1.0
15,18764561,UNAQ -TEQUIS,108661.0,12344,16143,693.9,Ride,10.0,1781027724,BB1C12ED-3BE2-4DC4-8FAE-B62A078E85C3,1911557488,2018-08-18T12:32:45Z,2018-08-18T07:32:45Z,(GMT-06:00) America/Mexico_City,-18000.0,"[20.62808, -100.187003]","[20.628122, -100.187005]",20.62808,-100.187003,1,1,5,"{'id': 'a1781027724', 'summary_polyline': 'o|{|BxwnbRzbA{nClZwj@qSgYkAiEnCsr@i@gGuuDchGkI}C{bAbAgK{@}JeGqV}[yCmQ_@{qD}CgY}kFqqLeHmP\\wEdtEoqLak@fwAuEhPtLjJlKbAxa@rPvYxFdGgAjF}DxHwVhOaP|BwVdJg`@vW{i@hKyJvL{g@tBoB|gEb~@`|Oe~AkzOz|AkMiAa}Dq}@{Nbn@oKvJoWji@yJ|a@wBbVmOfPmEdQkE~FsGfCaI?iu@wW{KkAsL}I`DqJkAl@keDdqIcBj@qCiDp|FfpMtCtYC`hDl@rNdC~IfXp]dKnFnmAStHvBjuD`gGn@lFqCjs@nUzb@yXng@cpAnjDnLeY', 'resource_state': 2}",False,everyone,1911557488,8.803,18.0,False,False,False,2094.0,1880.8,0,0,-1.0,-1.0,-1.0,-1.0
16,18764561,Vuelta Queretaro ,72617.8,9782,14121,871.7,Ride,10.0,1765143293,703C0DB4-AF0D-469F-8673-DFD0012F54B7,1895137273,2018-08-11T12:14:47Z,2018-08-11T07:14:47Z,(GMT-06:00) America/Mexico_City,-18000.0,"[20.598278, -100.370379]","[20.598393, -100.370524]",20.598278,-100.370379,0,1,12,"{'id': 'a1765143293', 'summary_polyline': 'ebv|BzqrcR|FxJ}RbS{g@tMuQtKkGYoC}CsBAyIlGeL`ByGzHkLbBaK`NuHpBwB_EqF{|@yRwd@oFml@af@q}@mVwl@{H_DqNvAwzAcFqFn@iFbEoBzFy@hXdNjd@j@xN{WhvBmB`D_OlFqChIvA|HxYb_@\\~ImXfe@}Ez^[bVwB|BiS`HeDxEsGdy@rBlKo@bGsb@fdAuIbFuk@hB_V~GwCzD|GdoArIng@~D|EbRnE~Ox_@WjEgJjYm@~`@`FbItOjClDtCfL|t@oItTkJrHkNxc@cSbNqPlPeBAIgDfCGpSzWd_@zKdRhRfIz@lUaCxOlDjVnWpRfJvS~XjOzA|GkFlZcsAnCmIpEkDjoBwQhiCoj@b^a@vUgF~h@yDtnA}[fd@eTly@tH|PUd|CsUri@nApZcJzHcGlIcVDs[ge@w{A_GgXvGib@rNaVkCPN_J`T}z@kO_p@wHqRcAyOjC_NKmEoMqQqP_z@gXqXcHih@s`@ed@ebAeeBgBkOpEeV}DoSs@NfC~QeDjD{GAoKwMgNmHyS_EolA~[og@zDoUlGiImBaB~AqD|Msf@rf@wAXwFaJo@dA', 'resource_state': 2}",False,everyone,1895137273,7.424,23.3,False,False,False,2072.6,1795.0,0,0,-1.0,-1.0,-1.0,-1.0
17,18764561,Entrenamiento matutino,52819.6,6237,262497,245.3,Ride,10.0,1661449852,7750F14D-94DA-4DDC-9839-EE9CBA0C97E7,1784649937,2018-06-22T15:33:27Z,2018-06-22T10:33:27Z,(GMT-06:00) America/Mexico_City,-18000.0,"[22.218797, -100.969055]","[22.520279, -100.997331]",22.218797,-100.969055,0,1,1,"{'id': 'a1661449852', 'summary_polyline': 'mrrfCroggR}qAyKsSuDesCmCelA{XcpF}{@qg@f@mJiA{VgOkX_DGwIsV_Icv@}e@cz@yaAmj@w[ky@sjCaf@yfAux@yNeHkJxHrJtw@dN~e@vfAly@pjCrj@d\\xx@r`At[dSsx@`Hyb@jW_hEd~@}OnNqwBrNou@aTsPnBmg@rOqm@y@}NzFiGmAyExAwXt@ic@pOaTI_q@iHoLC{PhCsNzM_o@xLu_@pO_[gFej@j[wL[uqB`YiFvEaH~NbBhPi`AzfA', 'resource_state': 2}",False,everyone,1784649937,8.469,15.4,False,False,False,1860.1,1699.8,0,0,-1.0,-1.0,-1.0,-1.0
18,18764561,Ruteando circuito universidades ,72202.8,8871,9880,324.3,Ride,10.0,1627395995,095DAC08-8B47-4CB9-A426-46772BE75B39,1748957755,2018-06-09T12:47:07Z,2018-06-09T07:47:07Z,(GMT-06:00) America/Mexico_City,-18000.0,"[20.66862, -100.273689]","[20.668706, -100.27347]",20.66862,-100.273689,7,1,1,"{'id': 'a1627395995', 'summary_polyline': '{yc}Bpu_cR`^eHtRgLfY_g@|NgRzGsEb_BxA{lAgDmSp@mF~CmUlYwNj[oJrJeOfGyn@fJfk@gGlQuF~MqMvZqi@hKmLjEsBz~AbB}nAyDeSz@kO`PoYjh@{JzJmSzHil@dJ~l@cHjRcHnLiLr[aj@rO_Od_BhBarAuDyN|@oI~FaTr[{JjSaKtKkRfIim@xI`m@wGzRsHbLoLrXwg@hRqPn_B|A}wAkD_KjAgQvQaVvd@yMrMsOdGen@bJvn@eH|QyHdKsKnXwf@`K{LxFeDh`BfB}rAsDaO|@iH~EgKzMwUpc@cJjJwO`Hcp@|J~m@}GbQqGzKgLdWie@bMmO|EoCzGo@twAnCcrAeEuNn@aGrDyIrKkW`e@qKdMkR~Hem@`JfTsB@x@Gy@|XmDjRwHfHkHrYci@nLcNfGaDv~A`BahAyCyWb@uHtEeRtWuOpZqKzKqPlGw|@zMsOzL{EtL_A`KbBzs@vBbM`MnSnj@r`@xBtJkBlLv@rAnAwPwBiJeh@m^iGuGgFuKqBiMiBwp@hCyShJaNxLkFv]qE', 'resource_state': 2}",False,everyone,1748957755,8.139,18.2,False,False,False,2023.3,1897.4,3,0,-1.0,-1.0,-1.0,-1.0
19,18764561,Ruteando circuitos universidades ,41655.6,4774,5015,85.5,Ride,10.0,1615073818,B1288BB0-36D7-4B8F-B727-D1982505653D,1735658086,2018-06-03T15:23:20Z,2018-06-03T10:23:20Z,(GMT-06:00) America/Mexico_City,-18000.0,"[20.668217, -100.273721]","[20.645975, -100.259434]",20.668217,-100.273721,8,1,1,"{'id': 'a1615073818', 'summary_polyline': 'iwc}Bxu_cRmBk@j\\}EtP_IjJ}KfXmf@tQuPz_BpA{sAkDyLt@mGfEyKlN{Vtd@iJtJcQdHsm@~Itm@iHpQgHtJqJj\\yk@xOkNt_B~AgrAyDcNt@aGxDmL~NcVrc@_KnKwPhHan@`J|j@kGtSsHhLqLlV{c@`MsOzFeDt_BxAquAqDsJp@kGrDaKhMmWle@uLvLeN|Feo@pJrp@eIhMkFxLqLnVkd@bMqOhFeD~_B~AasA}DmLr@qFtCqJ|KeYxg@mMjMcNlFmn@dJlp@cIxL}EjNeNjWae@rRoRhGu@fxA`C{w@qB', 'resource_state': 2}",False,everyone,1735658086,8.726,12.7,False,False,False,1918.5,1897.4,4,0,-1.0,-1.0,-1.0,-1.0
20,18764561,A San Miguel de Allende ,65442.2,8508,9859,463.2,Ride,12.0,1612384514,21E159DF-4258-44D2-95F7-F91220BFF11C,1732807326,2018-06-02T13:00:04Z,2018-06-02T08:00:04Z,(GMT-06:00) America/Mexico_City,-18000.0,"[20.815193, -100.449336]","[20.815144, -100.449309]",20.815193,-100.449336,1,1,1,"{'id': 'a1612384514', 'summary_polyline': '}m`~Bj_bdRyXdJqGpKm}@f|Ck^hl@gBdKVt\\s@~CwKhIaK`Ok_@|GoZtUoCxE]|D|A|PcFda@nF~j@eGnUaQrRgFhCad@t@c_@lH}NpGeDdEgMh]em@vz@uC~Gm[leI{Ej_@qPvcFos@pxCw_@|vG_CzO}CvGkFbe@cAhVbBuAhC{h@pE{OzCoWp_@swG~s@a{CpO{zEzEi_@j\\olI`DoHln@_}@lOw_@dOaHd^{G`f@oAtF}C`OmPzDiItBmMoFcj@jFya@uAaOj@eHv]qZn_@uGnJmNhL}Iz@kDYc\\jAiIx]_l@zaAweD~EiFfW}H', 'resource_state': 2}",False,everyone,1732807326,7.692,16.6,False,False,False,2193.5,2002.9,0,0,-1.0,-1.0,-1.0,-1.0
21,18764561,Vuelta ciclista a la hora del almuerzo,5229.1,1135,1250,149.0,Ride,-1.0,1613032352,garmin_push_2731295409,1733498966,2018-05-26T17:42:31Z,2018-05-26T12:42:31Z,(GMT-06:00) America/Mexico_City,-18000.0,"[20.781268, -100.557645]","[20.817066, -100.548931]",20.781268,-100.557645,0,0,1,"{'id': 'a1613032352', 'summary_polyline': '{yy}BhdwdRSeLwIfA{IiJcFfByBcFuLb@gEmIaF{BqHBaEpFqKvBWnCaGsAaNzEW_EaDsAkQnDwUaCwJuDuIkLsAGeBjCgFyCuCpAuF}FcDxBqIkA_@mC', 'resource_state': 2}",False,everyone,1733498966,4.607,15.1,False,False,False,2355.2,1804.0,0,0,-1.0,-1.0,-1.0,-1.0
22,18764561,Entrenamiento matutino,56763.2,12697,20566,924.2,Ride,10.0,1510876958,747DB7C2-6D6C-4506-A3CD-9657A5D02D64,1626821486,2018-04-15T12:57:23Z,2018-04-15T07:57:23Z,(GMT-06:00) America/Mexico_City,-18000.0,"[20.616766, -100.439185]","[20.895065, -100.720894]",20.616766,-100.439185,1,1,25,"{'id': 'a1510876958', 'summary_polyline': 'wuy|B|_`dRcDyB_FrEmB{B`GkGtJzHlAnIwGx~@{MdY}PjVw{@~o@ovApcAmQlFod@rt@wEtPShQoA`CyNzK{KeH{AnBkUtDwQr@wLfQeJbEwJhK}a@rJkRoAoCrDeUxGsH`P}CbCbCda@|B~LiAjTwQ|JsFrVdBb\\qIhSoDvBxGnPcAnIwFrHkF[oP`CoCn_@}Jbl@qBrC`@lBsHth@j@bFmWAwJ}FiYkEXu@eGyFgDk@SkH{PwG@cGmBs@WuCoM{EgKzYyx@vSwOnPoB|IqGtLi[fXyBvKh@b]oUrkAi}@`@qLjE}IiD_BrRsNhT{Qr@oR`Y_MdWeCvGtCpTqIlSskApk@g_@zFqR`H}y@ImR_G{PpEyd@zb@}wB|~A_XdBsKvL}]vCum@nSo{@dL{]xHkf@zE{@bNrA~Dc@fGtAxEbCp@W|B}HrBsB~C_GjCg\\h@u@nFsIyDiKLga@p\\eMrWrA|RbBlA|Uxi@dNhMdJlCw^|q@}F`g@f}AdJqXr\\{CfH_sAtqAeJiJ{AH', 'resource_state': 2}",False,everyone,1626821486,4.471,12.9,False,False,False,2229.5,1804.0,0,0,-1.0,-1.0,-1.0,-1.0
23,18764561,Entrenamiento matutino,45871.1,11850,19143,3082.1,Ride,10.0,1510876706,D269A6DF-C6EC-4CC3-ABB6-ABF62AC00274,1626821376,2018-03-25T15:02:12Z,2018-03-25T09:02:12Z,(GMT-06:00) America/Mexico_City,-21600.0,"[20.738913, -99.382887]","[20.791752, -99.44599]",20.738913,-99.382887,1,1,8,"{'id': 'a1510876706', 'summary_polyline': 'eqq}B`vq}QeK~g@mi@zZqKg@{XfQqJb@G~Jcg@nUaGxKiCsAcI`WgIfEpElHmKrGP|FoIrAbGvFoOlSOxDzGlJaEzKvBb@a@rEaEAJdDsLgFmFzCbDfEgPLsGtObBlOqBnO_P|k@_JfCpA|IoJiAcJjMaFwBBaFwDwDbB{DcU~HuE`UoIsChDhFiEgDbBnFsF}ExGxLqFmBtEvFaWoQsKbK{BeNuJiIiFbAwLlSiHoDaZG`GoM_FaEoZbG_g@sTaKuSoLtAe@uFcI`@aEuJgGkA}LbNmHBmEoEHwK}FgAs\\lO_DnLyT{Fef@zQog@{KoKhNcPbDuOgUmIe@yFrXkIgAoHdHbu@l\\~c@tb@~ClK`GcZvKcUm@aHeL{EsPnP_Hb@mm@}\\mC{GhD}K~KcCvEzMnDh@pOiDfKmN|c@fL~i@uQdThGhFmN`QaLpMyAtCx@sAvJrEfGrIFpH_NvHX|FtKvGw@dBzGrLqAlJbSzf@fU~_@yDBrGyElF|A|AfZaB`E`H~LaJn@}H|EwAnIlHtBdNnLqJdTdSzAy@yEoHtF~C{GuLbJhFyDyHhF`EjCwC', 'resource_state': 2}",False,everyone,1626821376,3.871,12.8,False,False,False,1871.8,937.0,0,0,-1.0,-1.0,-1.0,-1.0
24,18764561,Entrenamiento matutino,21195.2,8352,14347,632.2,Ride,10.0,1461160183,D525D057-9F46-41FF-A99B-0ED5B1019F4D,1575052021,2018-03-19T14:03:42Z,2018-03-19T08:03:42Z,(GMT-06:00) America/Mexico_City,-21600.0,"[20.866477, -100.422554]","[20.866488, -100.422502]",20.866477,-100.422554,0,0,3,"{'id': 'a1461160183', 'summary_polyline': 'mnj~B~w|cRcBg@m@pFhG|BG~BfNbFwEjK}QvQxG`PaCtGLnHyFzLwI^y@tIn@vLcFh@eItG{EnF_AtFqQSwO~EmB`K{G|PPiAyDdDQbD}KxFqF~KyJtDvIwC`GmL~K}FaK~EaFpKiCjBmc@fIwFlD]dCT}BfCgBzIgCmM|Ea@jEMcBwBXlLmHbe@{JhGqLhL_GZsDbDkC{AhKMdToCxG_BZj@|CeCtI{OlK_IjJ?vEfAhAk@fDlAnCyApGnAgGiAwDn@}CsAmAVoErQ{QtFeCfJu\\IsPbAyIlHgPvAiJhOaFlRDlAeG|FaGpGgFtHaAoA]e@cLpD}H`F{@dFaKGiHhCwHwGoP~QkQhEqJeAq@d@qAfAR{VkKT{CjBq@', 'resource_state': 2}",False,everyone,1575052021,2.538,11.8,False,False,False,2434.9,2070.1,0,0,-1.0,-1.0,-1.0,-1.0
25,18764561,Entrenamiento matutino,32284.4,8913,17392,668.4,Ride,10.0,1448169168,EF023E6F-5385-45E6-9236-CC228D75527C,1561667082,2018-03-11T13:29:54Z,2018-03-11T07:29:54Z,(GMT-06:00) America/Mexico_City,-21600.0,"[20.866549, -100.422501]","[20.866543, -100.422468]",20.866549,-100.422501,0,0,1,"{'id': 'a1448169168', 'summary_polyline': '{nj~Btw|cR`AJuCOrAAu@aAvGo\\ec@}eC~DpTyR}sBA}CpBsCsBxC@vCnCfUqCgYnByDuBdDBlCxA|NyAkSnC_EXmJfDuMa@}CeASbCoNaA}LnA}KkJeZgH}m@@sPuUm\\PgBvAUoBzAxAlByAwAl@gBhIIkJI|JGhK}XtE}Gf@eDkCcQVuMxJdDfA}ESkJiEoMqEkCu@qX{CyC`GoHwEg\\^}Ru@wKvDb@x@{@{AoB?rCrBa@sBIvCuHh@`Ao@i@qDpHbAf@uAGlA}A_@~AwCR`AbKm@fRpEf\\wF`I~CrCt@nXdEhCxEbNTnFiAvHcKyCS|MdC~Pg@hDkF`IsJdW}Ib@c@`BvUp]a@hI|Hts@xBxKlEbIf@jKfSfUkSqUhStU_@ti@zCxHc\\dd@jIbfAv_@tzB}Fj[l@`C', 'resource_state': 2}",False,everyone,1561667082,3.622,13.9,False,False,False,2344.6,2062.7,0,0,-1.0,-1.0,-1.0,-1.0
26,18764561,Rompe piernas ,132473.0,22329,27039,2195.6,Ride,10.0,1390460250,89931CF0-A8C1-4D1D-9B5F-D8C1A90EA369,1500510824,2018-02-03T14:01:50Z,2018-02-03T08:01:50Z,(GMT-06:00) America/Mexico_City,-21600.0,"[20.694834, -99.814725]","[21.217366, -99.473705]",20.694834,-99.814725,0,1,4,"{'id': 'a1390460250', 'summary_polyline': 'u}h}B`af`Rcf@sV{PitBfn@ilKkmAauA_h@yXafAEog@nV_xDjg@_lCtAm[bRcoGu]ayAgg@qmB_TwKzHo~Ak]gl@bX}LmMmYhJmDsG|Bto@eI@z@tHum@EouApcAi_Aj@gIdQq\\`EiUx]k[fIbNb\\a[t_@klAmBgiA{e@mr@Nwk@xd@apCak@_g@g@gw@rVa`Ait@wLtVc\\wN}pA~OQsf@aQxDiGkLbPoWc^wDoIaHhIgDaEcJgSKwGoQqUfj@aWxKgEdf@iXlXoSuEeDcXmZcPsZnNs]}f@yg@gBwAyj@kLnIaKmNjMwO_D_X`e@uLyYsZf[oFdEaU}f@o{@vCcH`ExQlRfHtNgS{k@{k@x@aTkTfEcrA_fAcIia@~Y_DhAkSrSrKua@am@dAor@cQ}KcC_\\sQoErHkCuBqPgh@uLfZ[PmViJsGaE|ReSaMcEem@~KmDe[uM}g@pDmAgO}XiFcRqYmBoNpSfCwKm`@}NbC_XgSoRpIpA_M{c@mN`Nsg@oM{M|By_@~XoZjCaVqNqK|HaIuCg[ey@yPqUjg@eu@`^mH|RpCaS~_@i^wk@`Qd_@eS`H_TcQuRnQfB^eJuZzAtHbS_PfMmi@cB}~@iYkAkTgXsYkD{fAaj@mf@lRmm@hNwGmGmI`FeU{Ga{@~u@c^|Cgo@h]ep@ec@vJceAkOSoj@uMuFYuQlOeM}OwLaMhL{@k`@|Dc]~W}GuWjGjDjG', 'resource_state': 2}",False,everyone,1500510824,5.933,20.6,False,False,False,2634.9,754.0,0,0,-1.0,-1.0,-1.0,-1.0
27,18764561,Entrenamiento vespertino,40115.0,7349,7858,394.9,Ride,10.0,1374006186,D5E6DFC3-6DEA-48E5-ADD0-EE7E12C34A9D,1483492170,2018-01-25T02:06:35Z,2018-01-24T20:06:35Z,(GMT-06:00) America/Mexico_City,-21600.0,"[20.618464, -100.452382]","[20.618438, -100.452519]",20.618464,-100.452382,3,0,1,"{'id': 'a1374006186', 'summary_polyline': 'k`z|BlrbdRiAv@|HoJcBiLhGDfE{o@uBsX`m@}MzLgJbVg^H_QdHqJIiShHe@hF~CtUqB}@sa@~@mCqEoHg@kLzBqM_B}c@aKuXXyJaDqLz@iLa@uJkEmG}HwYhDco@~dAybA`B~Al@pYdEpAdHcAlAzE|XeEqAyOrJCrIzTw@mFbYu@ll@iOlNuHxMlj@uAbIxAdDfMcMjIam@pYmZ}D_ZbDaQtCiBvC\\pIlRjGj@dE{E~Oga@_Sjc@}BtByFcAyHeRsE[oCpBaF|RbDrRM~E{UrXsIzk@aLzMs@_ChA}GiEaSqi@dNcVfDsWzI}d@x@wTxClCva@sDtXNzEvSjw@hPxYqOpMgM`Gk`Af\\cNtVmCv[i]bHx@dEdCb@~AhKl@~k@e\\xc@iVjJmWhFsJbuAsA|DsHvEzAX', 'resource_state': 2}",False,everyone,1483492170,5.459,19.6,False,False,False,2116.0,1804.0,1,0,-1.0,-1.0,-1.0,-1.0
28,18764561,Entrenamiento vespertino,39871.3,6431,6902,410.8,Ride,10.0,1127650551,42C4BEEB-4859-4E0F-A303-D4AD80C79A76,1232447222,2017-08-11T01:28:01Z,2017-08-10T20:28:01Z,(GMT-06:00) America/Mexico_City,-18000.0,"[20.61839, -100.452218]","[20.61845, -100.452274]",20.61839,-100.452218,4,0,1,"{'id': 'a1127650551', 'summary_polyline': '}_z|BjqbdR{@nAi@o@jIgGNuCwBeIjGF`Eqo@kByXtl@cNzMqJrUy]D}PlHiJ[iS~Hy@xF`DjUyAeAua@z@mCiF{JSuNxBgJoAwb@uJ_YDcLoCgKTsWiEeGeIwZxDyg@e@{LoA]SmHwKsD`@gM_FkQDaRzJw[p@g\\{Tcj@}DaXkMuSkDmLqAkLpAw[sBkLab@i_@gCcFgAyLmFeJ_JsGyN{EmNaM}LmBmQsWm@cTrFm^b@oQs@o@s@h@h@hSoFr^`BjTxOhUxNlCtMnLbPxFdIfGbEdHfCrQdK~LzWnS`CrLJpK_BpOdB~OrCzI|LnRfFv[~Szg@u@z[}GtQmBxLRbO`DbMlGpKv@~GpC`Cc@dL`A~HwDhf@nGbWbGnJf@|JsAxNbD|GErMfCzItD|ErAlIn@r]}EvE{IpRaCb[s]dJf@nCnCtB~A`Jb@nk@mUj]{FbFySbIm_@zHrBpXiEtk@aBhOqJhIzAS', 'resource_state': 2}",False,everyone,1232447222,6.2,12.9,False,False,False,1894.0,1802.4,0,0,-1.0,-1.0,-1.0,-1.0
